sample_key,split,group,source_image,compiled_image,regions,sha256
remaining_376__batch_10__514.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\514.png,remaining_376__batch_10__514.png,6,0e22b147d7ae8411e400f56fecc53b966909c938cd3fee4e9aff30712cca68a8
remaining_376__batch_10__515.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\515.png,remaining_376__batch_10__515.png,5,03a32991d076184df7016e6929a41eb17595eabe1458e9892874da455e4b4ac6
remaining_376__batch_10__516.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\516.png,remaining_376__batch_10__516.png,3,0c0e79de2811fbbf47642f6407f65c2d83ed3e62e77edfe568df82733b25e3ef
remaining_376__batch_10__518.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\518.png,remaining_376__batch_10__518.png,2,b0283ca30a09d3f63943034f14d9d3c11282970ef8e3e33a3de0c8b52aed4fca
remaining_376__batch_10__520.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\520.png,remaining_376__batch_10__520.png,4,3a03dc5a22ae544e09d8505fd25f280fec1ece5f5bf4e520c0459209a72ee5c7
remaining_376__batch_10__521.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\521.png,remaining_376__batch_10__521.png,3,f67a02904f63055970ac4f31818347f974f7455cd8ce1cfdc3a9938ddb34d27a
remaining_376__batch_10__522.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\522.png,remaining_376__batch_10__522.png,3,1549d7e0525b4151435a7529220fa21ab3e956aff00270f2b4910c434e7edd41
remaining_376__batch_10__524.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\524.png,remaining_376__batch_10__524.png,3,32a86aac87c0b82a1814c24aa527b3f890a561aac7a7c0d4ec096e737fe718c7
remaining_376__batch_10__525.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\525.png,remaining_376__batch_10__525.png,2,8a1c2873184dc97d7402e1172da437de66cb9084ff4ad97bfbaf10d3cce6a369
remaining_376__batch_10__528.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\528.png,remaining_376__batch_10__528.png,6,baf3677e023bd4d152d18b7471c5835603234cb3ad43dc8f6182efb0bc4d8a10
remaining_376__batch_10__529.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\529.png,remaining_376__batch_10__529.png,6,78a05354261933ab1774b4e292adb69607bd4134e69131767e8144e3678decca
remaining_376__batch_10__534.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\534.png,remaining_376__batch_10__534.png,7,dc7a429baccd15f605a02ac2fd98187f1736de4ccabe1210b6cf397db1e0b9ff
remaining_376__batch_10__536.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\536.png,remaining_376__batch_10__536.png,4,2bcffc3ccfcfa23c95f7df316fd2e555da931a3af706656ccf860a85ed8803aa
remaining_376__batch_10__538.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\538.png,remaining_376__batch_10__538.png,3,10d9dd06ce65849057a7b36940163f30143d818b3bdedd8014bd1ce9520f40c4
remaining_376__batch_10__539.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\539.png,remaining_376__batch_10__539.png,3,9145ade83a13580750585b73144dcfc4df9efe3dc5eab3b2956fd7bea0a985fc
remaining_376__batch_10__540.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\540.png,remaining_376__batch_10__540.png,2,4c3b50709c6fb2ada10f1a061d32496c168de456f5e18f17620c5e2be9055870
remaining_376__batch_10__541.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\541.png,remaining_376__batch_10__541.png,2,17d51b7e831b49ba6a8951afa4c14e8a23714ac8745fff5131fd7681a75fab51
remaining_376__batch_10__542.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\542.png,remaining_376__batch_10__542.png,4,704990dcffd9d94812b6940e4686be7121128064978194aa73e0f19dd23dcdec
remaining_376__batch_10__543.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\543.png,remaining_376__batch_10__543.png,7,1ff74c00d9e5d5aed70e5ebb7c1aeb371399663c321dc7a4611dc42ae44a83bf
remaining_376__batch_10__546.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\546.png,remaining_376__batch_10__546.png,7,02d74806535e8da09eafb3fd32e6c11f6044038cf82e4ac5625f487170fc419f
remaining_376__batch_10__555.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\555.png,remaining_376__batch_10__555.png,4,5710d487afa92aad668488c21396d1464e6a69e28516bf40ce70b0be1f8d3264
remaining_376__batch_10__556.png,train,remaining_376__batch_10,D:\Actual Project\lcd-data-extractor\remaining_376\batch_10\images\556.png,remaining_376__batch_10__556.png,3,f458f6992bf1f3711988271d4543ada6e6d1dc783e82d7f166ddb710159d8754
remaining_376__batch_11__557.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\557.png,remaining_376__batch_11__557.png,3,d8c7ff4333cf067f89475d5a91fad3d18f15c9c89e4920e1af3c3eacd63de64c
remaining_376__batch_11__558.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\558.png,remaining_376__batch_11__558.png,3,edae13a5d0e70b9cd809e4cdbf5d4a152db1eb4bbce3d87ea6f6a993cd14bcb5
remaining_376__batch_11__559.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\559.png,remaining_376__batch_11__559.png,3,ec524e9af9858beaeb0c6b1dc525afc38560cce0631b64ca395cca173f3f7b5f
remaining_376__batch_11__561.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\561.png,remaining_376__batch_11__561.png,2,67571824c1c9405b98fae796342df453ba667cda2ec689aa921985724b3f8217
remaining_376__batch_11__563.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\563.png,remaining_376__batch_11__563.png,3,c19fcbdd4976b0fc632134c9c4e5fc18f04249b6da39ab18228dd8d3e3871af0
remaining_376__batch_11__574.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\574.png,remaining_376__batch_11__574.png,3,68b5210dcaf60b99e3554dbb5b04cc025937a200737010a7fe3884ddb62e92e0
remaining_376__batch_11__575.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\575.png,remaining_376__batch_11__575.png,3,dff30c381bca92834608999192d6c2bbbbe1bb384a7f5ef02642639c8a4c87d1
remaining_376__batch_11__576.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\576.png,remaining_376__batch_11__576.png,3,9f02386abfbb96af22b24c7bee493632cc001c89f122ceb884feb291334ae920
remaining_376__batch_11__577.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\577.png,remaining_376__batch_11__577.png,2,a6e5856932c64c674b3eacaf0c52f01ed5af92e5391cf8d48884e960a76b905d
remaining_376__batch_11__578.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\578.png,remaining_376__batch_11__578.png,2,46f11eca1f170d10fc56894b16457aaca08873a530bc4ab38264319f10e51e5f
remaining_376__batch_11__580.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\580.png,remaining_376__batch_11__580.png,4,0a2c308f4744d3bf5599fedd62283d29da62466ba1e0bced052429e42cb61e69
remaining_376__batch_11__582.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\582.png,remaining_376__batch_11__582.png,3,534a15c7d6a8ccf646106d9ba9f5a14a61560a06341e0588a69eaf3bcca97850
remaining_376__batch_11__587.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\587.png,remaining_376__batch_11__587.png,7,0532e4354de5abd044ed41d02d276882c0b3537382e0dcdba354398a2d34a8a1
remaining_376__batch_11__588.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\588.png,remaining_376__batch_11__588.png,7,cf29a0f792cbbd7d65405879fc9d3bfc3af44a280ac0f16591179168be5f27a0
remaining_376__batch_11__590.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\590.png,remaining_376__batch_11__590.png,6,8e8c5bb41c3671ac993cc8c1567b096ed74e10f9457fecabf43e73f64de7378d
remaining_376__batch_11__591.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\591.png,remaining_376__batch_11__591.png,7,d09e9205a42b4b6f723211ed4ebb5a70110c88d5fb7933956e64c80181af93e6
remaining_376__batch_11__594.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\594.png,remaining_376__batch_11__594.png,3,91db5ecab9e8ff230d83b9b1e6abfe3a9a2668bf5d20ce2fdf4b77479fddc206
remaining_376__batch_11__595.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\595.png,remaining_376__batch_11__595.png,2,cbabb8e9b92b76184db53786b08234ab865ece176009234bf5777a3576d5c62b
remaining_376__batch_11__596.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\596.png,remaining_376__batch_11__596.png,2,df9df46e33046c04e9db33fd8d4647a1cad72a55176a43d35e125193135b8e24
remaining_376__batch_11__598.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\598.png,remaining_376__batch_11__598.png,4,8e4656a741f64b3d4ad1545eca77454931fc82e3033a3d58a8fbc5c547cc0191
remaining_376__batch_11__599.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\599.png,remaining_376__batch_11__599.png,3,57bde12f11d0186458c47513794a797448b2f263d1a70538a923cbe5fa70e729
remaining_376__batch_11__600.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\600.png,remaining_376__batch_11__600.png,3,75be3d173b8457b3c5c38bed6cdd691a86b10483237256ef8a1f413385c87c48
remaining_376__batch_11__601.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\601.png,remaining_376__batch_11__601.png,3,146e011e8a2f016bf4e13a8e33cb7bc95d93573b326cad94cb1dad9c7717b909
remaining_376__batch_11__602.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\602.png,remaining_376__batch_11__602.png,3,57c0abe7b40e62f1c8fea5290f5e1d3c88cef42b0725107385f2cce2ecfd02b2
remaining_376__batch_11__605.png,train,remaining_376__batch_11,D:\Actual Project\lcd-data-extractor\remaining_376\batch_11\images\605.png,remaining_376__batch_11__605.png,6,2682c50a8f585608de23eaa2f150e0d471746b75eb23d1331b810343321772c2
remaining_376__batch_12__612.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\612.png,remaining_376__batch_12__612.png,2,7fd327a06ca45cf63446f330ce96739d1532116c5b293edcbccb554d173af86e
remaining_376__batch_12__613.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\613.png,remaining_376__batch_12__613.png,2,0afe669619a10de17c0420f2402dd43a285c0659e24ac34f34667641f3e9a531
remaining_376__batch_12__614.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\614.png,remaining_376__batch_12__614.png,2,92787c1061f5942958ad89bb98124696e68739b6b8b92fb9e8085e63ed19fe6f
remaining_376__batch_12__615.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\615.png,remaining_376__batch_12__615.png,4,724330e6a14d2201052bcd23149b8f80c86ec32d49ded014a5b63028ea14316b
remaining_376__batch_12__616.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\616.png,remaining_376__batch_12__616.png,2,04b730c6c15dbdf298796b6cb464319a171bbd196e4ec17a80a01570fde07074
remaining_376__batch_12__619.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\619.png,remaining_376__batch_12__619.png,6,6238b3d02815be582b4bd9d68ec2232ea5c01ae90198aacd6de21a23ce5fe89d
remaining_376__batch_12__620.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\620.png,remaining_376__batch_12__620.png,5,22fbc4399d8648f58a724ba78b76f7661345565d47e8437256dfca9fc21f2551
remaining_376__batch_12__621.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\621.png,remaining_376__batch_12__621.png,5,1bef3fe6e1cb62c3d4c31a6651e0b656fceb4dccc4243ac86e7e3552b908f4a6
remaining_376__batch_12__623.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\623.png,remaining_376__batch_12__623.png,6,a1602eda8a742ec7f4a865d052e5a5c7bce7e2bf63a2a9f49c8d2129b168d69c
remaining_376__batch_12__632.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\632.png,remaining_376__batch_12__632.png,3,ec4a204cc50e8eecff5a65915d5342af3d7b368044f034d0932e410c88ededd1
remaining_376__batch_12__633.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\633.png,remaining_376__batch_12__633.png,3,5c380580f1f9e02f70fb2e61a7bf735930d6b3e259db63757269829bf4919017
remaining_376__batch_12__637.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\637.png,remaining_376__batch_12__637.png,6,c43947615d8117fad6c710097b097cf8b94bf4b10d9f16e13741867025829bbd
remaining_376__batch_12__640.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\640.png,remaining_376__batch_12__640.png,6,e0537c5f1f38c3c1c621364dc688e6d11e2144c5ce4c828f5080768e611e8748
remaining_376__batch_12__645.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\645.png,remaining_376__batch_12__645.png,3,a6f2c9a52cbd3d271ca6edbe7c3adb36c31db04b4c300a9ec5e7bd070aaff43c
remaining_376__batch_12__646.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\646.png,remaining_376__batch_12__646.png,3,41eba24d74b7392495f44522068babc351640734ff090f0c5fbf311336eee43e
remaining_376__batch_12__647.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\647.png,remaining_376__batch_12__647.png,3,92fd3a2c38c55cc6596a282fe40018b03abb94377fce129831150277cef5c06b
remaining_376__batch_12__648.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\648.png,remaining_376__batch_12__648.png,2,f67131137bd931ca57e8e1eedd7d4f3d1de8949b41b9b63abc362d5c57239784
remaining_376__batch_12__650.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\650.png,remaining_376__batch_12__650.png,2,f1a14f223558c88fe655e36b859db00c1a15b4727ecc01c8a3be44f749f3b2ef
remaining_376__batch_12__651.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\651.png,remaining_376__batch_12__651.png,4,a6d5e649869ad1248d22c9d73965a3373de9b4cac04eab2dd39a89bf94d885e4
remaining_376__batch_12__652.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\652.png,remaining_376__batch_12__652.png,3,844a23bee93ca3a6b06b003434a9767cebac725ee4079b35f59969fd65d18cd3
remaining_376__batch_12__655.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\655.png,remaining_376__batch_12__655.png,5,2637e2444ab6e19791f75b6b41729e2619242c8af9ab92e8eaae4b66629aa1ef
remaining_376__batch_12__659.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\659.png,remaining_376__batch_12__659.png,3,74cb603a763e3d6e4cb4aadcad61ebd3902325597532d7d1ad45e6b618592257
remaining_376__batch_12__661.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\661.png,remaining_376__batch_12__661.png,3,17b7143e47ffa66472ec5230f9f6431cc94af03c602dd7db475b3f4156edaf91
remaining_376__batch_12__664.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\664.png,remaining_376__batch_12__664.png,5,ffaf5abc25fad6e1aa2c2a8848d3ddd85dbff59fe55bbaf7e8be9dc8a89afb5f
remaining_376__batch_12__667.png,train,remaining_376__batch_12,D:\Actual Project\lcd-data-extractor\remaining_376\batch_12\images\667.png,remaining_376__batch_12__667.png,3,e844325eca2a2c3949ddde61df71a5ab73ed36978c1b28b2eef9301e8b7c686f
remaining_376__batch_13__668.png,train,remaining_376__batch_13,D:\Actual Project\lcd-data-extractor\remaining_376\batch_13\images\668.png,remaining_376__batch_13__668.png,3,bfb78b3071635a7aab8e97cc01499ff08fa91ebbfd8289a660c579e00e3e8f03
remaining_376__batch_13__669.png,train,remaining_376__batch_13,D:\Actual Project\lcd-data-extractor\remaining_376\batch_13\images\669.png,remaining_376__batch_13__669.png,3,aa46994400ba9be05b7ca99e011d756cdf797cf2670137d7b70002d22f32ea06
remaining_376__batch_13__670.png,train,remaining_376__batch_13,D:\Actual Project\lcd-data-extractor\remaining_376\batch_13\images\670.png,remaining_376__batch_13__670.png,2,b367f05481d5ffe627a9dcb270be07bbf339d313ec47bd1e450b4cbb3d099689
remaining_376__batch_13__674.png,train,remaining_376__batch_13,D:\Actual Project\lcd-data-extractor\remaining_376\batch_13\images\674.png,remaining_376__batch_13__674.png,4,aed32327ee19c36815d268d132debf1d99716cfa2e4f7f82de72474c6d336ef1
remaining_376__batch_13__677.png,train,remaining_376__batch_13,D:\Actual Project\lcd-data-extractor\remaining_376\batch_13\images\677.png,remaining_376__batch_13__677.png,6,e8914247e92fb0a2e63c240e019986a3d13cd4ef704de05fa5ecb52280eb462c
remaining_376__batch_13__679.png,train,remaining_376__batch_13,D:\Actual Project\lcd-data-extractor\remaining_376\batch_13\images\679.png,remaining_376__batch_13__679.png,5,70907f9a8307c627d61f4642cbb2177cab047f4213f29ae2295a765c3be99fba
remaining_376__batch_13__681.png,train,remaining_376__batch_13,D:\Actual Project\lcd-data-extractor\remaining_376\batch_13\images\681.png,remaining_376__batch_13__681.png,3,4e3c5e12c66dac0668584cc0a416d4306e05288e20c32fd31d18ad634094c41e
remaining_376__batch_13__682.png,train,remaining_376__batch_13,D:\Actual Project\lcd-data-extractor\remaining_376\batch_13\images\682.png,remaining_376__batch_13__682.png,3,f5590447b82f54acf8e0aa6c15324cbb9927f131f1056a06367d03d1dbed8f56
remaining_376__batch_13__683.png,train,remaining_376__batch_13,D:\Actual Project\lcd-data-extractor\remaining_376\batch_13\images\683.png,remaining_376__batch_13__683.png,3,e4053571b12f0c93a7fceedc0404382d03e5ae8d271c24cf1b7484f86b2166ad
remaining_376__batch_13__686.png,train,remaining_376__batch_13,D:\Actual Project\lcd-data-extractor\remaining_376\batch_13\images\686.png,remaining_376__batch_13__686.png,7,b4829cb33d95ee6646b5eea6e9937aac5b7113b4471f671670e5f559947230cc
remaining_376__batch_13__687.png,train,remaining_376__batch_13,D:\Actual Project\lcd-data-extractor\remaining_376\batch_13\images\687.png,remaining_376__batch_13__687.png,7,83008af803b2d284266b081171bac06d16fcd1a6b1dc78c023a2b5e55e0ac3e9
remaining_376__batch_13__688.png,train,remaining_376__batch_13,D:\Actual Project\lcd-data-extractor\remaining_376\batch_13\images\688.png,remaining_376__batch_13__688.png,7,682cf9267fa002ab0dd9d864f2f486698d1d6f0fed81a3fbe408da888c5d079f
remaining_376__batch_13__689.png,train,remaining_376__batch_13,D:\Actual Project\lcd-data-extractor\remaining_376\batch_13\images\689.png,remaining_376__batch_13__689.png,3,bf2be25b3dcdcc2bc1406262a531a883758ac1100970f13b5eaf68dff127b534
remaining_376__batch_13__690.png,train,remaining_376__batch_13,D:\Actual Project\lcd-data-extractor\remaining_376\batch_13\images\690.png,remaining_376__batch_13__690.png,4,95a8567dcb3b5867d0ec57f76a30059936e2cc9ecedc5e0532897bbf351c1f3f
additional_100__batch_01__231.png,validation,additional_100__batch_01,D:\Actual Project\lcd-data-extractor\additional_100\batch_01\images\231.png,additional_100__batch_01__231.png,3,1f8f1bed03e8792e1d99cb8345c01f3a984d64341089115ef0a32616bd0be525
additional_100__batch_01__38.png,validation,additional_100__batch_01,D:\Actual Project\lcd-data-extractor\additional_100\batch_01\images\38.png,additional_100__batch_01__38.png,4,25be10a0a4f75a4b575080237dc0bef00139c56f6d8adfd6183daa17e2272ec3
additional_100__batch_01__51.png,validation,additional_100__batch_01,D:\Actual Project\lcd-data-extractor\additional_100\batch_01\images\51.png,additional_100__batch_01__51.png,4,abbf8be76105d4c49624a4fd1cec2455dfc14dbfb2075fdb26246eb2a2205706
additional_100__batch_02__124.png,validation,additional_100__batch_02,D:\Actual Project\lcd-data-extractor\additional_100\batch_02\images\124.png,additional_100__batch_02__124.png,5,4b51064b843cc23899a52d9ca2b8117f5d3c2be531378224eea613e0c3cc375f
additional_100__batch_02__127.png,validation,additional_100__batch_02,D:\Actual Project\lcd-data-extractor\additional_100\batch_02\images\127.png,additional_100__batch_02__127.png,2,e40d81d2d1e6401ba749169085278c5379a78ac9051ab0bce4a2c98672dcf0bf
additional_100__batch_02__282.png,validation,additional_100__batch_02,D:\Actual Project\lcd-data-extractor\additional_100\batch_02\images\282.png,additional_100__batch_02__282.png,4,5675c2cc21e7304bde77d0533a73a920f874845240fdb141b7b5beef1283486b
additional_100__batch_03__126.png,validation,additional_100__batch_03,D:\Actual Project\lcd-data-extractor\additional_100\batch_03\images\126.png,additional_100__batch_03__126.png,3,031fdf5ab6ec387fe5e59a0a016e7da9b9cc75d62736da4918d16ee7bdd1b96c
additional_100__batch_03__297.png,validation,additional_100__batch_03,D:\Actual Project\lcd-data-extractor\additional_100\batch_03\images\297.png,additional_100__batch_03__297.png,5,6b1a7ac24d7bcd6b83494a26f78624814e263d41fd0ce8bafbe346f12891f87e
additional_100__batch_03__400.png,validation,additional_100__batch_03,D:\Actual Project\lcd-data-extractor\additional_100\batch_03\images\400.png,additional_100__batch_03__400.png,2,2a96809623584545405a7326c0b79f58afde4ee491f7a8566081b2af5708e09b
additional_100__batch_04__414.png,validation,additional_100__batch_04,D:\Actual Project\lcd-data-extractor\additional_100\batch_04\images\414.png,additional_100__batch_04__414.png,1,c06902c6be1b4dd61dafe97b63444cea93b496e81db54e989c14667fcd9b6f27
additional_100__batch_04__465.png,validation,additional_100__batch_04,D:\Actual Project\lcd-data-extractor\additional_100\batch_04\images\465.png,additional_100__batch_04__465.png,2,4b8ed1b05df806411c4402f4c9ad20fca8a2e599901f7284bc6c629a9938c9b8
additional_100__batch_04__653.png,validation,additional_100__batch_04,D:\Actual Project\lcd-data-extractor\additional_100\batch_04\images\653.png,additional_100__batch_04__653.png,5,aa6c31a200df179d175cb8567f50fde659866a6d52c07303402f3c771633213f
additional_100__batch_05__481.png,validation,additional_100__batch_05,D:\Actual Project\lcd-data-extractor\additional_100\batch_05\images\481.png,additional_100__batch_05__481.png,6,2d4096609a0fe01b00b9f41ea29ec31a521658a4e83a2c18e0241657ee9a867c
additional_100__batch_05__519.png,validation,additional_100__batch_05,D:\Actual Project\lcd-data-extractor\additional_100\batch_05\images\519.png,additional_100__batch_05__519.png,4,1ba2a69159cbba59526acea365b9ff3c2268deb0fbe9fa0d5fd1965624598a00
additional_100__batch_05__662.png,validation,additional_100__batch_05,D:\Actual Project\lcd-data-extractor\additional_100\batch_05\images\662.png,additional_100__batch_05__662.png,5,42e4fa51770b58e10ddab2c1bf9c28bfad3b6bf82e226afcd441b1b36b138517
next_100__batch_01__312.png,validation,next_100__batch_01,D:\Actual Project\lcd-data-extractor\next_100\batch_01\images\312.png,next_100__batch_01__312.png,2,84592926456d5e251ee4a5534bbfe8b6e5a1cf22b074be1ef4572623eba0d7f4
next_100__batch_01__43.png,validation,next_100__batch_01,D:\Actual Project\lcd-data-extractor\next_100\batch_01\images\43.png,next_100__batch_01__43.png,4,6f1e617ee875acad276dfe5de4f502d26e72cbfc7cb12c828dadc6d292133f95
next_100__batch_01__54.png,validation,next_100__batch_01,D:\Actual Project\lcd-data-extractor\next_100\batch_01\images\54.png,next_100__batch_01__54.png,3,001220a1daa201ef5c41c334c6c6c311f220821f96cefb63cf6db76fb7d73301
next_100__batch_02__173.png,validation,next_100__batch_02,D:\Actual Project\lcd-data-extractor\next_100\batch_02\images\173.png,next_100__batch_02__173.png,5,fabb07e4f241e70c365e5d0ae91b918a7b968ccc521a05fcaa8067a256a37f79
next_100__batch_02__304.png,validation,next_100__batch_02,D:\Actual Project\lcd-data-extractor\next_100\batch_02\images\304.png,next_100__batch_02__304.png,6,f95ad217ed26129ad5ddff42c80b1dc563a71ef57b6f78c039c500a108cadfd6
next_100__batch_02__383.png,validation,next_100__batch_02,D:\Actual Project\lcd-data-extractor\next_100\batch_02\images\383.png,next_100__batch_02__383.png,2,a71046a6139ffa419fa91383139ebe9beee02ecbb107fc92b502d8a267bf98c5
next_100__batch_03__252.png,validation,next_100__batch_03,D:\Actual Project\lcd-data-extractor\next_100\batch_03\images\252.png,next_100__batch_03__252.png,4,166278bde9cca6f9954362465327f4ad174ef85c93285f086f6d44e6d106f204
next_100__batch_03__266.png,validation,next_100__batch_03,D:\Actual Project\lcd-data-extractor\next_100\batch_03\images\266.png,next_100__batch_03__266.png,3,6c1fea16c5665fbb106e157ae8667a5a105c82ceaa41f9136c3386d70b0b5e7a
next_100__batch_03__72.png,validation,next_100__batch_03,D:\Actual Project\lcd-data-extractor\next_100\batch_03\images\72.png,next_100__batch_03__72.png,3,dd4e167d7ef26a37524f8cc8133fd0da0aeb02b2c7145aedc1f04aae2b031d97
next_100__batch_04__458.png,validation,next_100__batch_04,D:\Actual Project\lcd-data-extractor\next_100\batch_04\images\458.png,next_100__batch_04__458.png,2,33d03eee9873cef37156df348644a9194b88027d231983970cee565c45ff82e2
next_100__batch_04__460.png,validation,next_100__batch_04,D:\Actual Project\lcd-data-extractor\next_100\batch_04\images\460.png,next_100__batch_04__460.png,2,b49e241145167fd6dffb60ce36e26e06188cbba12a4a24cfe7ec02126b8abdc7
next_100__batch_04__470.png,validation,next_100__batch_04,D:\Actual Project\lcd-data-extractor\next_100\batch_04\images\470.png,next_100__batch_04__470.png,3,343b92f5cd925ebd240e1f5edb4d244c048c91222c14c3492c9dc12f753d8483
next_100__batch_05__585.png,validation,next_100__batch_05,D:\Actual Project\lcd-data-extractor\next_100\batch_05\images\585.png,next_100__batch_05__585.png,6,6ecc2432fa8a900a55345372020091d4021f1a715c4e32fb3f112e7b814385f4
